"subject" "activity" "measurement" "averagemean" "averagestd"
3 "walking_downstairs" "tBodyAccJerkX" 0.07 -0.09
3 "walking_downstairs" "tBodyAccJerkY" 0.01 -0.11
3 "walking_downstairs" "tBodyAccJerkZ" 0 -0.57
3 "walking_downstairs" "tBodyAccMag" -0.06 -0.04
3 "walking_downstairs" "tBodyAccX" 0.29 -0.06
3 "walking_downstairs" "tBodyAccY" -0.02 -0.03
3 "walking_downstairs" "tBodyAccZ" -0.12 -0.36
3 "walking_downstairs" "tBodyGyroJerkMag" -0.51 -0.58
3 "walking_downstairs" "tBodyGyroJerkX" -0.08 -0.29
3 "walking_downstairs" "tBodyGyroJerkY" -0.04 -0.68
3 "walking_downstairs" "tBodyGyroJerkZ" -0.04 -0.37
3 "walking_downstairs" "tBodyGyroMag" -0.22 -0.25
3 "walking_downstairs" "tBodyGyroX" -0.13 -0.26
3 "walking_downstairs" "tBodyGyroY" -0.01 -0.55
3 "walking_downstairs" "tBodyGyroZ" 0.12 -0.44
3 "walking_downstairs" "tGravityAccMag" -0.06 -0.04
3 "walking_downstairs" "tGravityAccX" 0.94 -0.95
3 "walking_downstairs" "tGravityAccY" -0.23 -0.95
3 "walking_downstairs" "tGravityAccZ" -0.1 -0.9
3 "sitting" "fBodyAccJerkX" -0.97 -0.98
3 "sitting" "fBodyAccJerkY" -0.95 -0.96
3 "sitting" "fBodyAccJerkZ" -0.97 -0.98
3 "sitting" "fBodyAccMag" -0.9 -0.87
3 "sitting" "fBodyAccX" -0.97 -0.97
3 "sitting" "fBodyAccY" -0.89 -0.85
3 "sitting" "fBodyAccZ" -0.92 -0.86
3 "sitting" "fBodyBodyAccJerkMag" -0.97 -0.97
3 "sitting" "fBodyBodyGyroJerkMag" -0.98 -0.98
3 "sitting" "fBodyBodyGyroMag" -0.95 -0.93
3 "sitting" "fBodyGyroX" -0.96 -0.97
3 "sitting" "fBodyGyroY" -0.96 -0.94
3 "sitting" "fBodyGyroZ" -0.93 -0.93
3 "sitting" "tBodyAccJerkMag" -0.97 -0.97
3 "sitting" "tBodyAccJerkX" 0.07 -0.97
3 "sitting" "tBodyAccJerkY" 0 -0.95
3 "sitting" "tBodyAccJerkZ" 0 -0.97
3 "sitting" "tBodyAccMag" -0.9 -0.87
3 "sitting" "tBodyAccX" 0.26 -0.97
3 "sitting" "tBodyAccY" 0 -0.86
3 "sitting" "tBodyAccZ" -0.1 -0.88
3 "sitting" "tBodyGyroJerkMag" -0.98 -0.98
3 "sitting" "tBodyGyroJerkX" -0.1 -0.97
3 "sitting" "tBodyGyroJerkY" -0.04 -0.98
3 "sitting" "tBodyGyroJerkZ" -0.06 -0.97
3 "sitting" "tBodyGyroMag" -0.92 -0.93
3 "sitting" "tBodyGyroX" -0.04 -0.97
3 "sitting" "tBodyGyroY" -0.08 -0.94
3 "sitting" "tBodyGyroZ" 0.09 -0.93
3 "sitting" "tGravityAccMag" -0.9 -0.87
3 "sitting" "tGravityAccX" 0.9 -0.96
3 "sitting" "tGravityAccY" 0.13 -0.9
3 "sitting" "tGravityAccZ" 0.14 -0.9
3 "standing" "fBodyAccJerkX" -0.96 -0.96
3 "standing" "fBodyAccJerkY" -0.94 -0.94
3 "standing" "fBodyAccJerkZ" -0.97 -0.98
3 "standing" "fBodyAccMag" -0.93 -0.92
3 "standing" "fBodyAccX" -0.96 -0.97
3 "standing" "fBodyAccY" -0.91 -0.89
3 "standing" "fBodyAccZ" -0.94 -0.9
3 "standing" "fBodyBodyAccJerkMag" -0.95 -0.95
3 "standing" "fBodyBodyGyroJerkMag" -0.96 -0.96
3 "standing" "fBodyBodyGyroMag" -0.91 -0.88
3 "standing" "fBodyGyroX" -0.9 -0.9
3 "standing" "fBodyGyroY" -0.94 -0.92
3 "standing" "fBodyGyroZ" -0.92 -0.92
3 "standing" "tBodyAccJerkMag" -0.96 -0.95
3 "standing" "tBodyAccJerkX" 0.08 -0.96
3 "standing" "tBodyAccJerkY" 0.01 -0.94
3 "standing" "tBodyAccJerkZ" -0.01 -0.97
3 "standing" "tBodyAccMag" -0.93 -0.92
3 "standing" "tBodyAccX" 0.28 -0.97
3 "standing" "tBodyAccY" -0.01 -0.89
3 "standing" "tBodyAccZ" -0.1 -0.91
3 "standing" "tBodyGyroJerkMag" -0.96 -0.96
3 "standing" "tBodyGyroJerkX" -0.1 -0.94
3 "standing" "tBodyGyroJerkY" -0.05 -0.97
3 "standing" "tBodyGyroJerkZ" -0.04 -0.96
3 "standing" "tBodyGyroMag" -0.89 -0.88
3 "standing" "tBodyGyroX" -0.02 -0.9
3 "standing" "tBodyGyroY" -0.06 -0.93
3 "standing" "tBodyGyroZ" 0.07 -0.91
3 "standing" "tGravityAccMag" -0.93 -0.92
3 "standing" "tGravityAccX" 0.94 -0.98
3 "standing" "tGravityAccY" -0.3 -0.96
3 "standing" "tGravityAccZ" 0.02 -0.93
3 "laying" "fBodyAccJerkX" -0.98 -0.98
3 "laying" "fBodyAccJerkY" -0.97 -0.97
3 "laying" "fBodyAccJerkZ" -0.98 -0.98
3 "laying" "fBodyAccMag" -0.97 -0.97
3 "laying" "fBodyAccX" -0.98 -0.98
3 "laying" "fBodyAccY" -0.96 -0.96
3 "laying" "fBodyAccZ" -0.97 -0.96
3 "laying" "fBodyBodyAccJerkMag" -0.98 -0.98
3 "laying" "fBodyBodyGyroJerkMag" -0.98 -0.98
3 "laying" "fBodyBodyGyroMag" -0.96 -0.96
3 "laying" "fBodyGyroX" -0.97 -0.98
3 "laying" "fBodyGyroY" -0.98 -0.98
3 "laying" "fBodyGyroZ" -0.96 -0.97
3 "laying" "tBodyAccJerkMag" -0.98 -0.98
3 "laying" "tBodyAccJerkX" 0.08 -0.98
3 "laying" "tBodyAccJerkY" 0.01 -0.97
3 "laying" "tBodyAccJerkZ" 0 -0.98
3 "laying" "tBodyAccMag" -0.97 -0.96
3 "laying" "tBodyAccX" 0.28 -0.98
3 "laying" "tBodyAccY" -0.02 -0.96
3 "laying" "tBodyAccZ" -0.1 -0.96
3 "laying" "tBodyGyroJerkMag" -0.99 -0.98
3 "laying" "tBodyGyroJerkX" -0.1 -0.98
3 "laying" "tBodyGyroJerkY" -0.04 -0.99
3 "laying" "tBodyGyroJerkZ" -0.07 -0.98
3 "laying" "tBodyGyroMag" -0.95 -0.95
3 "laying" "tBodyGyroX" -0.02 -0.97
3 "laying" "tBodyGyroY" -0.07 -0.98
3 "laying" "tBodyGyroZ" 0.14 -0.96
3 "laying" "tGravityAccMag" -0.97 -0.96
3 "laying" "tGravityAccX" -0.24 -0.98
3 "laying" "tGravityAccY" 0.84 -0.98
3 "laying" "tGravityAccZ" 0.49 -0.96
4 "walking" "fBodyAccJerkX" -0.36 -0.3
4 "walking" "fBodyAccJerkY" -0.28 -0.21
4 "walking" "fBodyAccJerkZ" -0.73 -0.77
4 "walking" "fBodyAccMag" -0.45 -0.65
4 "walking" "fBodyAccX" -0.43 -0.45
4 "walking" "fBodyAccY" -0.15 -0.1
4 "walking" "fBodyAccZ" -0.63 -0.59
4 "walking" "fBodyBodyAccJerkMag" -0.32 -0.32
4 "walking" "fBodyBodyGyroJerkMag" -0.72 -0.76
4 "walking" "fBodyBodyGyroMag" -0.61 -0.59
4 "walking" "fBodyGyroX" -0.37 -0.54
4 "walking" "fBodyGyroY" -0.69 -0.65
4 "walking" "fBodyGyroZ" -0.6 -0.72
4 "walking" "tBodyAccJerkMag" -0.37 -0.32
4 "walking" "tBodyAccJerkX" 0.08 -0.3
4 "walking" "tBodyAccJerkY" 0 -0.22
4 "walking" "tBodyAccJerkZ" 0 -0.75
4 "walking" "tBodyAccMag" -0.31 -0.53
4 "walking" "tBodyAccX" 0.28 -0.44
4 "walking" "tBodyAccY" -0.01 -0.08
4 "walking" "tBodyAccZ" -0.11 -0.59
4 "walking" "tBodyGyroJerkMag" -0.68 -0.73
4 "walking" "tBodyGyroJerkX" -0.12 -0.49
4 "walking" "tBodyGyroJerkY" -0.04 -0.81
4 "walking" "tBodyGyroJerkZ" -0.06 -0.64
4 "walking" "tBodyGyroMag" -0.5 -0.55
4 "walking" "tBodyGyroX" -0.03 -0.5
4 "walking" "tBodyGyroY" -0.07 -0.67
4 "walking" "tBodyGyroZ" 0.08 -0.66
4 "walking" "tGravityAccMag" -0.31 -0.53
4 "walking" "tGravityAccX" 0.96 -0.98
4 "walking" "tGravityAccY" -0.09 -0.97
4 "walking" "tGravityAccZ" 0.13 -0.96
4 "walking_upstairs" "fBodyAccJerkX" -0.42 -0.4
4 "walking_upstairs" "fBodyAccJerkY" -0.3 -0.31
4 "walking_upstairs" "fBodyAccJerkZ" -0.69 -0.76
4 "walking_upstairs" "fBodyAccMag" -0.28 -0.3
4 "walking_upstairs" "fBodyAccX" -0.29 -0.17
4 "walking_upstairs" "fBodyAccY" -0.12 -0.1
4 "walking_upstairs" "fBodyAccZ" -0.52 -0.35
4 "walking_upstairs" "fBodyBodyAccJerkMag" -0.4 -0.5
4 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.74 -0.79
4 "walking_upstairs" "fBodyBodyGyroMag" -0.58 -0.55
4 "walking_upstairs" "fBodyGyroX" -0.37 -0.48
4 "walking_upstairs" "fBodyGyroY" -0.68 -0.49
4 "walking_upstairs" "fBodyGyroZ" -0.35 -0.42
4 "walking_upstairs" "tBodyAccJerkMag" -0.4 -0.44
4 "walking_upstairs" "tBodyAccJerkX" 0.06 -0.38
4 "walking_upstairs" "tBodyAccJerkY" 0.02 -0.28
4 "walking_upstairs" "tBodyAccJerkZ" 0 -0.73
4 "walking_upstairs" "tBodyAccMag" -0.15 -0.21
4 "walking_upstairs" "tBodyAccX" 0.27 -0.2
4 "walking_upstairs" "tBodyAccY" -0.03 -0.07
4 "walking_upstairs" "tBodyAccZ" -0.11 -0.37
4 "walking_upstairs" "tBodyGyroJerkMag" -0.69 -0.76
4 "walking_upstairs" "tBodyGyroJerkX" -0.13 -0.53
4 "walking_upstairs" "tBodyGyroJerkY" -0.04 -0.84
4 "walking_upstairs" "tBodyGyroJerkZ" -0.07 -0.56
4 "walking_upstairs" "tBodyGyroMag" -0.3 -0.51
4 "walking_upstairs" "tBodyGyroX" 0.04 -0.45
4 "walking_upstairs" "tBodyGyroY" -0.09 -0.55
4 "walking_upstairs" "tBodyGyroZ" 0.08 -0.36
4 "walking_upstairs" "tGravityAccMag" -0.15 -0.21
4 "walking_upstairs" "tGravityAccX" 0.95 -0.96
4 "walking_upstairs" "tGravityAccY" -0.23 -0.92
4 "walking_upstairs" "tGravityAccZ" 0.08 -0.92
4 "walking_downstairs" "fBodyAccJerkX" -0.16 -0.21
4 "walking_downstairs" "fBodyAccJerkY" -0.17 -0.18
4 "walking_downstairs" "fBodyAccJerkZ" -0.58 -0.67
4 "walking_downstairs" "fBodyAccMag" -0.02 -0.26
4 "walking_downstairs" "fBodyAccX" -0.07 0.04
4 "walking_downstairs" "fBodyAccY" -0.13 -0.32
4 "walking_downstairs" "fBodyAccZ" -0.49 -0.51
4 "walking_downstairs" "fBodyBodyAccJerkMag" -0.18 -0.28
4 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.62 -0.69
4 "walking_downstairs" "fBodyBodyGyroMag" -0.43 -0.46
4 "walking_downstairs" "fBodyGyroX" -0.24 -0.41
4 "walking_downstairs" "fBodyGyroY" -0.72 -0.69
4 "walking_downstairs" "fBodyGyroZ" -0.32 -0.62
4 "walking_downstairs" "tBodyAccJerkMag" -0.23 -0.22
4 "walking_downstairs" "tBodyAccJerkX" 0.1 -0.15
4 "walking_downstairs" "tBodyAccJerkY" 0.01 -0.15
4 "walking_downstairs" "tBodyAccJerkZ" -0.01 -0.63
4 "walking_downstairs" "tBodyAccMag" -0.05 -0.08
4 "walking_downstairs" "tBodyAccX" 0.28 0.01
4 "walking_downstairs" "tBodyAccY" -0.01 -0.22
4 "walking_downstairs" "tBodyAccZ" -0.11 -0.48
4 "walking_downstairs" "tBodyGyroJerkMag" -0.59 -0.64
4 "walking_downstairs" "tBodyGyroJerkX" -0.09 -0.4
4 "walking_downstairs" "tBodyGyroJerkY" -0.03 -0.82
4 "walking_downstairs" "tBodyGyroJerkZ" -0.05 -0.33
4 "walking_downstairs" "tBodyGyroMag" -0.35 -0.38
4 "walking_downstairs" "tBodyGyroX" -0.1 -0.37
4 "walking_downstairs" "tBodyGyroY" -0.07 -0.7
4 "walking_downstairs" "tBodyGyroZ" 0.06 -0.5
4 "walking_downstairs" "tGravityAccMag" -0.05 -0.08
4 "walking_downstairs" "tGravityAccX" 0.95 -0.96
4 "walking_downstairs" "tGravityAccY" -0.06 -0.93
4 "walking_downstairs" "tGravityAccZ" 0.15 -0.94
4 "sitting" "fBodyAccJerkX" -0.98 -0.98
4 "sitting" "fBodyAccJerkY" -0.94 -0.95
4 "sitting" "fBodyAccJerkZ" -0.98 -0.98
4 "sitting" "fBodyAccMag" -0.93 -0.92
4 "sitting" "fBodyAccX" -0.98 -0.98
4 "sitting" "fBodyAccY" -0.91 -0.89
4 "sitting" "fBodyAccZ" -0.95 -0.93
4 "sitting" "fBodyBodyAccJerkMag" -0.96 -0.96
4 "sitting" "fBodyBodyGyroJerkMag" -0.98 -0.98
4 "sitting" "fBodyBodyGyroMag" -0.95 -0.93
4 "sitting" "fBodyGyroX" -0.96 -0.97
4 "sitting" "fBodyGyroY" -0.97 -0.95
4 "sitting" "fBodyGyroZ" -0.93 -0.93
4 "sitting" "tBodyAccJerkMag" -0.97 -0.96
4 "sitting" "tBodyAccJerkX" 0.08 -0.98
4 "sitting" "tBodyAccJerkY" -0.01 -0.94
4 "sitting" "tBodyAccJerkZ" -0.01 -0.98
4 "sitting" "tBodyAccMag" -0.94 -0.91
4 "sitting" "tBodyAccX" 0.27 -0.98
4 "sitting" "tBodyAccY" -0.01 -0.89
4 "sitting" "tBodyAccZ" -0.11 -0.93
4 "sitting" "tBodyGyroJerkMag" -0.98 -0.98
4 "sitting" "tBodyGyroJerkX" -0.1 -0.97
4 "sitting" "tBodyGyroJerkY" -0.04 -0.98
4 "sitting" "tBodyGyroJerkZ" -0.05 -0.97
4 "sitting" "tBodyGyroMag" -0.93 -0.93
4 "sitting" "tBodyGyroX" -0.05 -0.97
4 "sitting" "tBodyGyroY" -0.09 -0.96
4 "sitting" "tBodyGyroZ" 0.1 -0.93
4 "sitting" "tGravityAccMag" -0.94 -0.91
4 "sitting" "tGravityAccX" 0.87 -0.98
4 "sitting" "tGravityAccY" 0.21 -0.93
4 "sitting" "tGravityAccZ" 0.11 -0.95
4 "standing" "fBodyAccJerkX" -0.97 -0.98
4 "standing" "fBodyAccJerkY" -0.94 -0.94
4 "standing" "fBodyAccJerkZ" -0.97 -0.98
4 "standing" "fBodyAccMag" -0.92 -0.9
4 "standing" "fBodyAccX" -0.97 -0.98
4 "standing" "fBodyAccY" -0.89 -0.86
4 "standing" "fBodyAccZ" -0.93 -0.89
4 "standing" "fBodyBodyAccJerkMag" -0.96 -0.96
4 "standing" "fBodyBodyGyroJerkMag" -0.96 -0.97
4 "standing" "fBodyBodyGyroMag" -0.91 -0.89
4 "standing" "fBodyGyroX" -0.91 -0.91
4 "standing" "fBodyGyroY" -0.96 -0.95
4 "standing" "fBodyGyroZ" -0.92 -0.92
4 "standing" "tBodyAccJerkMag" -0.96 -0.96
4 "standing" "tBodyAccJerkX" 0.07 -0.97
4 "standing" "tBodyAccJerkY" -0.01 -0.94
4 "standing" "tBodyAccJerkZ" -0.02 -0.97
4 "standing" "tBodyAccMag" -0.91 -0.89
4 "standing" "tBodyAccX" 0.28 -0.98
4 "standing" "tBodyAccY" -0.01 -0.86
4 "standing" "tBodyAccZ" -0.1 -0.9
4 "standing" "tBodyGyroJerkMag" -0.97 -0.96
4 "standing" "tBodyGyroJerkX" -0.1 -0.95
4 "standing" "tBodyGyroJerkY" -0.05 -0.98
4 "standing" "tBodyGyroJerkZ" -0.05 -0.96
4 "standing" "tBodyGyroMag" -0.9 -0.89
4 "standing" "tBodyGyroX" -0.03 -0.91
4 "standing" "tBodyGyroY" -0.06 -0.95
4 "standing" "tBodyGyroZ" 0.08 -0.91
4 "standing" "tGravityAccMag" -0.91 -0.89
4 "standing" "tGravityAccX" 0.96 -0.97
4 "standing" "tGravityAccY" -0.08 -0.92
4 "standing" "tGravityAccZ" 0.17 -0.9
4 "laying" "fBodyAccJerkX" -0.98 -0.98
4 "laying" "fBodyAccJerkY" -0.94 -0.94
4 "laying" "fBodyAccJerkZ" -0.98 -0.98
4 "laying" "fBodyAccMag" -0.94 -0.94
4 "laying" "fBodyAccX" -0.96 -0.95
4 "laying" "fBodyAccY" -0.94 -0.95
4 "laying" "fBodyAccZ" -0.97 -0.96
4 "laying" "fBodyBodyAccJerkMag" -0.96 -0.96
4 "laying" "fBodyBodyGyroJerkMag" -0.98 -0.98
4 "laying" "fBodyBodyGyroMag" -0.96 -0.95
4 "laying" "fBodyGyroX" -0.97 -0.98
4 "laying" "fBodyGyroY" -0.97 -0.96
4 "laying" "fBodyGyroZ" -0.96 -0.97
4 "laying" "tBodyAccJerkMag" -0.97 -0.96
4 "laying" "tBodyAccJerkX" 0.09 -0.98
4 "laying" "tBodyAccJerkY" 0.01 -0.94
4 "laying" "tBodyAccJerkZ" -0.01 -0.98
4 "laying" "tBodyAccMag" -0.95 -0.93
4 "laying" "tBodyAccX" 0.26 -0.95
4 "laying" "tBodyAccY" -0.02 -0.94
4 "laying" "tBodyAccZ" -0.11 -0.96
4 "laying" "tBodyGyroJerkMag" -0.99 -0.98
4 "laying" "tBodyGyroJerkX" -0.11 -0.98
4 "laying" "tBodyGyroJerkY" -0.04 -0.99
4 "laying" "tBodyGyroJerkZ" -0.07 -0.98
4 "laying" "tBodyGyroMag" -0.93 -0.95
4 "laying" "tBodyGyroX" -0.01 -0.97
4 "laying" "tBodyGyroY" -0.09 -0.96
4 "laying" "tBodyGyroZ" 0.17 -0.96
4 "laying" "tGravityAccMag" -0.95 -0.93
4 "laying" "tGravityAccX" -0.42 -0.92
4 "laying" "tGravityAccY" 0.92 -0.97
4 "laying" "tGravityAccZ" 0.34 -0.98
5 "walking" "fBodyAccJerkX" -0.34 -0.32
5 "walking" "fBodyAccJerkY" -0.18 -0.05
5 "walking" "fBodyAccJerkZ" -0.59 -0.63
5 "walking" "fBodyAccMag" -0.3 -0.52
5 "walking" "fBodyAccX" -0.29 -0.3
5 "walking" "fBodyAccY" 0.01 0.04
5 "walking" "fBodyAccZ" -0.49 -0.48
5 "walking" "fBodyBodyAccJerkMag" -0.27 -0.31
5 "walking" "fBodyBodyGyroJerkMag" -0.55 -0.46
5 "walking" "fBodyBodyGyroMag" -0.48 -0.59
5 "walking" "fBodyGyroX" -0.37 -0.53
5 "walking" "fBodyGyroY" -0.51 -0.5
5 "walking" "fBodyGyroZ" -0.21 -0.42
5 "walking" "tBodyAccJerkMag" -0.29 -0.28
5 "walking" "tBodyAccJerkX" 0.08 -0.3
5 "walking" "tBodyAccJerkY" -0.02 -0.09
5 "walking" "tBodyAccJerkZ" 0 -0.61
5 "walking" "tBodyAccMag" -0.16 -0.38
5 "walking" "tBodyAccX" 0.28 -0.29
5 "walking" "tBodyAccY" -0.02 0.08
5 "walking" "tBodyAccZ" -0.11 -0.46
5 "walking" "tBodyGyroJerkMag" -0.44 -0.49
5 "walking" "tBodyGyroJerkX" -0.09 -0.36
5 "walking" "tBodyGyroJerkY" -0.04 -0.57
5 "walking" "tBodyGyroJerkZ" -0.05 -0.16
5 "walking" "tBodyGyroMag" -0.36 -0.49
5 "walking" "tBodyGyroX" -0.05 -0.49
5 "walking" "tBodyGyroY" -0.07 -0.5
5 "walking" "tBodyGyroZ" 0.08 -0.32
5 "walking" "tGravityAccMag" -0.16 -0.38
5 "walking" "tGravityAccX" 0.97 -0.98
5 "walking" "tGravityAccY" -0.1 -0.96
5 "walking" "tGravityAccZ" 0 -0.96
5 "walking_upstairs" "fBodyAccJerkX" -0.29 -0.23
5 "walking_upstairs" "fBodyAccJerkY" -0.2 -0.11
5 "walking_upstairs" "fBodyAccJerkZ" -0.61 -0.67
5 "walking_upstairs" "fBodyAccMag" -0.17 -0.25
5 "walking_upstairs" "fBodyAccX" -0.16 0
5 "walking_upstairs" "fBodyAccY" 0.07 0.17
5 "walking_upstairs" "fBodyAccZ" -0.46 -0.29
5 "walking_upstairs" "fBodyBodyAccJerkMag" -0.26 -0.38
5 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.57 -0.57
5 "walking_upstairs" "fBodyBodyGyroMag" -0.39 -0.44
5 "walking_upstairs" "fBodyGyroX" -0.26 -0.5
5 "walking_upstairs" "fBodyGyroY" -0.52 -0.4
5 "walking_upstairs" "fBodyGyroZ" -0.14 -0.38
5 "walking_upstairs" "tBodyAccJerkMag" -0.25 -0.31
5 "walking_upstairs" "tBodyAccJerkX" 0.08 -0.22
5 "walking_upstairs" "tBodyAccJerkY" 0.01 -0.13
5 "walking_upstairs" "tBodyAccJerkZ" -0.03 -0.64
5 "walking_upstairs" "tBodyAccMag" 0.04 -0.14
5 "walking_upstairs" "tBodyAccX" 0.27 -0.05
5 "walking_upstairs" "tBodyAccY" -0.03 0.19
5 "walking_upstairs" "tBodyAccZ" -0.11 -0.31
5 "walking_upstairs" "tBodyGyroJerkMag" -0.47 -0.56
5 "walking_upstairs" "tBodyGyroJerkX" -0.14 -0.31
5 "walking_upstairs" "tBodyGyroJerkY" -0.06 -0.63
5 "walking_upstairs" "tBodyGyroJerkZ" -0.05 -0.28
5 "walking_upstairs" "tBodyGyroMag" -0.24 -0.35
5 "walking_upstairs" "tBodyGyroX" 0.04 -0.44
5 "walking_upstairs" "tBodyGyroY" -0.12 -0.44
5 "walking_upstairs" "tBodyGyroZ" 0.04 -0.27
5 "walking_upstairs" "tGravityAccMag" 0.04 -0.14
5 "walking_upstairs" "tGravityAccX" 0.94 -0.95
5 "walking_upstairs" "tGravityAccY" -0.27 -0.9
5 "walking_upstairs" "tGravityAccZ" -0.02 -0.92
5 "walking_downstairs" "fBodyAccJerkX" -0.04 0.01
5 "walking_downstairs" "fBodyAccJerkY" -0.06 0.09
5 "walking_downstairs" "fBodyAccJerkZ" -0.49 -0.55
5 "walking_downstairs" "fBodyAccMag" 0.16 0.04
5 "walking_downstairs" "fBodyAccX" 0.1 0.34
5 "walking_downstairs" "fBodyAccY" 0.08 0.03
5 "walking_downstairs" "fBodyAccZ" -0.37 -0.35
5 "walking_downstairs" "fBodyBodyAccJerkMag" 0.01 -0.09
5 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.45 -0.49
5 "walking_downstairs" "fBodyBodyGyroMag" -0.35 -0.48
5 "walking_downstairs" "fBodyGyroX" -0.3 -0.51
5 "walking_downstairs" "fBodyGyroY" -0.38 -0.43
5 "walking_downstairs" "fBodyGyroZ" -0.03 -0.37
5 "walking_downstairs" "tBodyAccJerkMag" -0.06 -0.03
5 "walking_downstairs" "tBodyAccJerkX" 0.11 0.03
5 "walking_downstairs" "tBodyAccJerkY" 0.01 0.05
5 "walking_downstairs" "tBodyAccJerkZ" 0.02 -0.52
5 "walking_downstairs" "tBodyAccMag" 0.21 0.21
5 "walking_downstairs" "tBodyAccX" 0.29 0.28
5 "walking_downstairs" "tBodyAccY" -0.01 0.09
5 "walking_downstairs" "tBodyAccZ" -0.1 -0.33
5 "walking_downstairs" "tBodyGyroJerkMag" -0.4 -0.45
5 "walking_downstairs" "tBodyGyroJerkX" -0.11 -0.41
5 "walking_downstairs" "tBodyGyroJerkY" -0.07 -0.51
5 "walking_downstairs" "tBodyGyroJerkZ" -0.04 -0.03
5 "walking_downstairs" "tBodyGyroMag" -0.22 -0.36
5 "walking_downstairs" "tBodyGyroX" -0.07 -0.46
5 "walking_downstairs" "tBodyGyroY" -0.07 -0.41
5 "walking_downstairs" "tBodyGyroZ" 0.08 -0.23
5 "walking_downstairs" "tGravityAccMag" 0.21 0.21
5 "walking_downstairs" "tGravityAccX" 0.96 -0.95
5 "walking_downstairs" "tGravityAccY" -0.06 -0.91
5 "walking_downstairs" "tGravityAccZ" 0.02 -0.93
5 "sitting" "fBodyAccJerkX" -0.98 -0.98
5 "sitting" "fBodyAccJerkY" -0.95 -0.95
5 "sitting" "fBodyAccJerkZ" -0.97 -0.98
5 "sitting" "fBodyAccMag" -0.94 -0.93
5 "sitting" "fBodyAccX" -0.98 -0.98
5 "sitting" "fBodyAccY" -0.92 -0.9
5 "sitting" "fBodyAccZ" -0.95 -0.92
5 "sitting" "fBodyBodyAccJerkMag" -0.96 -0.97
5 "sitting" "fBodyBodyGyroJerkMag" -0.97 -0.97
5 "sitting" "fBodyBodyGyroMag" -0.94 -0.93
5 "sitting" "fBodyGyroX" -0.96 -0.97
5 "sitting" "fBodyGyroY" -0.96 -0.95
5 "sitting" "fBodyGyroZ" -0.94 -0.95
5 "sitting" "tBodyAccJerkMag" -0.97 -0.97
5 "sitting" "tBodyAccJerkX" 0.07 -0.98
5 "sitting" "tBodyAccJerkY" 0 -0.95
5 "sitting" "tBodyAccJerkZ" 0 -0.97
5 "sitting" "tBodyAccMag" -0.94 -0.92
5 "sitting" "tBodyAccX" 0.27 -0.98
5 "sitting" "tBodyAccY" -0.01 -0.9
5 "sitting" "tBodyAccZ" -0.11 -0.93
5 "sitting" "tBodyGyroJerkMag" -0.97 -0.97
5 "sitting" "tBodyGyroJerkX" -0.09 -0.97
5 "sitting" "tBodyGyroJerkY" -0.05 -0.98
5 "sitting" "tBodyGyroJerkZ" -0.05 -0.96
5 "sitting" "tBodyGyroMag" -0.93 -0.93
5 "sitting" "tBodyGyroX" -0.04 -0.97
5 "sitting" "tBodyGyroY" -0.08 -0.95
5 "sitting" "tBodyGyroZ" 0.08 -0.94
5 "sitting" "tGravityAccMag" -0.94 -0.92
5 "sitting" "tGravityAccX" 0.88 -0.98
5 "sitting" "tGravityAccY" 0.17 -0.94
5 "sitting" "tGravityAccZ" 0.14 -0.95
5 "standing" "fBodyAccJerkX" -0.96 -0.97
5 "standing" "fBodyAccJerkY" -0.93 -0.94
5 "standing" "fBodyAccJerkZ" -0.96 -0.97
5 "standing" "fBodyAccMag" -0.9 -0.89
5 "standing" "fBodyAccX" -0.96 -0.97
5 "standing" "fBodyAccY" -0.89 -0.87
5 "standing" "fBodyAccZ" -0.92 -0.86
5 "standing" "fBodyBodyAccJerkMag" -0.94 -0.94
5 "standing" "fBodyBodyGyroJerkMag" -0.95 -0.95
5 "standing" "fBodyBodyGyroMag" -0.9 -0.87
5 "standing" "fBodyGyroX" -0.91 -0.91
5 "standing" "fBodyGyroY" -0.94 -0.93
5 "standing" "fBodyGyroZ" -0.91 -0.92
5 "standing" "tBodyAccJerkMag" -0.96 -0.94
5 "standing" "tBodyAccJerkX" 0.07 -0.96
5 "standing" "tBodyAccJerkY" 0 -0.93
5 "standing" "tBodyAccJerkZ" -0.01 -0.96
5 "standing" "tBodyAccMag" -0.91 -0.88
5 "standing" "tBodyAccX" 0.28 -0.97
5 "standing" "tBodyAccY" -0.01 -0.87
5 "standing" "tBodyAccZ" -0.1 -0.87
5 "standing" "tBodyGyroJerkMag" -0.96 -0.95
5 "standing" "tBodyGyroJerkX" -0.09 -0.94
5 "standing" "tBodyGyroJerkY" -0.04 -0.96
5 "standing" "tBodyGyroJerkZ" -0.04 -0.94
5 "standing" "tBodyGyroMag" -0.9 -0.87
5 "standing" "tBodyGyroX" -0.03 -0.91
5 "standing" "tBodyGyroY" -0.05 -0.93
5 "standing" "tBodyGyroZ" 0.07 -0.91
5 "standing" "tGravityAccMag" -0.91 -0.88
5 "standing" "tGravityAccX" 0.96 -0.97
5 "standing" "tGravityAccY" -0.04 -0.93
5 "standing" "tGravityAccZ" 0.14 -0.91
